  t         w[0]         w[1]
2.691      69.6454        18407
2.692      69.4101      18409.7
2.693      69.1756      18412.3
2.694      68.9417        18415
2.695      68.7086      18417.7
2.696      68.4762      18420.3
2.697      68.2445        18423
2.698      68.0136      18425.6
2.699      67.7833      18428.3
2.7      67.5538      18430.9
2.701      67.3249      18433.6
2.702      67.0968      18436.2
2.703      66.8694      18438.8
2.704      66.6427      18441.5
2.705      66.4167      18444.1
2.706      66.1914      18446.7
2.707      65.9668      18449.3
2.708      65.7429        18452
2.709      65.5196      18454.6
2.71      65.2971      18457.2
2.711      65.0753      18459.8
2.712      64.8542      18462.4
2.713      64.6337        18465
2.714       64.414      18467.6
2.715      64.1949      18470.2
2.716      63.9765      18472.8
2.717      63.7588      18475.3
2.718      63.5418      18477.9
2.719      63.3254      18480.5
2.72      63.1097      18483.1
2.721      62.8947      18485.6
2.722      62.6804      18488.2
2.723      62.4667      18490.8
2.724      62.2537      18493.3
2.725      62.0414      18495.9
2.726      61.8297      18498.4
2.727      61.6188        18501
2.728      61.4084      18503.5
2.729      61.1987      18506.1
2.73      60.9897      18508.6
2.731      60.7814      18511.1
2.732      60.5736      18513.7
2.733      60.3666      18516.2
2.734      60.1602      18518.7
2.735      59.9544      18521.2
2.736      59.7493      18523.7
2.737      59.5449      18526.2
2.738       59.341      18528.8
2.739      59.1379      18531.3
2.74      58.9353      18533.8
2.741      58.7334      18536.3
2.742      58.5322      18538.7
2.743      58.3315      18541.2
2.744      58.1315      18543.7
2.745      57.9322      18546.2
2.746      57.7334      18548.7
2.747      57.5353      18551.2
2.748      57.3379      18553.6
2.749       57.141      18556.1
2.75      56.9448      18558.6
2.751      56.7492        18561
2.752      56.5542      18563.5
2.753      56.3598      18565.9
2.754      56.1661      18568.4
2.755      55.9729      18570.8
2.756      55.7804      18573.3
2.757      55.5885      18575.7
2.758      55.3972      18578.2
2.759      55.2065      18580.6
2.76      55.0164        18583
2.761      54.8269      18585.5
2.762       54.638      18587.9
2.763      54.4497      18590.3
2.764       54.262      18592.7
2.765      54.0749      18595.1
2.766      53.8884      18597.5
2.767      53.7025      18599.9
2.768      53.5172      18602.3
2.769      53.3325      18604.7
2.77      53.1484      18607.1
2.771      52.9649      18609.5
2.772      52.7819      18611.9
2.773      52.5996      18614.3
2.774      52.4178      18616.7
2.775      52.2366      18619.1
2.776      52.0559      18621.4
2.777      51.8759      18623.8
2.778      51.6964      18626.2
2.779      51.5175      18628.5
2.78      51.3392      18630.9
2.781      51.1615      18633.3
2.782      50.9843      18635.6
2.783      50.8077        18638
2.784      50.6317      18640.3
2.785      50.4562      18642.7
2.786      50.2813        18645
2.787      50.1069      18647.3
2.788      49.9331      18649.7
2.789      49.7599        18652
2.79      49.5872      18654.3
2.791      49.4151      18656.7
2.792      49.2435        18659
2.793      49.0725      18661.3
2.794      48.9021      18663.6
2.795      48.7322      18665.9
2.796      48.5628      18668.2
2.797       48.394      18670.5
2.798      48.2257      18672.8
2.799       48.058      18675.1
2.8      47.8908      18677.4
2.801      47.7242      18679.7
2.802       47.558        18682
2.803      47.3925      18684.3
2.804      47.2274      18686.6
2.805      47.0629      18688.8
2.806       46.899      18691.1
2.807      46.7355      18693.4
2.808      46.5726      18695.6
2.809      46.4103      18697.9
2.81      46.2484      18700.2
2.811      46.0871      18702.4
2.812      45.9263      18704.7
2.813       45.766      18706.9
2.814      45.6062      18709.2
2.815       45.447      18711.4
2.816      45.2883      18713.6
2.817      45.1301      18715.9
2.818      44.9724      18718.1
2.819      44.8152      18720.3
2.82      44.6585      18722.6
2.821      44.5024      18724.8
2.822      44.3467        18727
2.823      44.1916      18729.2
2.824      44.0369      18731.4
2.825      43.8828      18733.7
2.826      43.7292      18735.9
2.827       43.576      18738.1
2.828      43.4234      18740.3
2.829      43.2713      18742.5
2.83      43.1196      18744.7
2.831      42.9685      18746.8
2.832      42.8179        18749
2.833      42.6677      18751.2
2.834      42.5181      18753.4
2.835      42.3689      18755.6
2.836      42.2202      18757.7
2.837       42.072      18759.9
2.838      41.9243      18762.1
2.839      41.7771      18764.2
2.84      41.6303      18766.4
2.841      41.4841      18768.6
2.842      41.3383      18770.7
2.843       41.193      18772.9
2.844      41.0482        18775
2.845      40.9038      18777.2
2.846        40.76      18779.3
2.847      40.6166      18781.4
2.848      40.4736      18783.6
2.849      40.3312      18785.7
2.85      40.1892      18787.8
2.851      40.0477        18790
2.852      39.9066      18792.1
2.853       39.766      18794.2
2.854      39.6259      18796.3
2.855      39.4862      18798.4
2.856       39.347      18800.5
2.857      39.2083      18802.6
2.858        39.07      18804.7
2.859      38.9322      18806.8
2.86      38.7948      18808.9
2.861      38.6579        18811
2.862      38.5214      18813.1
2.863      38.3854      18815.2
2.864      38.2498      18817.3
2.865      38.1147      18819.4
2.866        37.98      18821.4
2.867      37.8458      18823.5
2.868       37.712      18825.6
2.869      37.5787      18827.7
2.87      37.4458      18829.7
2.871      37.3133      18831.8
2.872      37.1813      18833.8
2.873      37.0497      18835.9
2.874      36.9186      18837.9
2.875      36.7879        18840
2.876      36.6576        18842
2.877      36.5278      18844.1
2.878      36.3984      18846.1
2.879      36.2694      18848.2
2.88      36.1409      18850.2
2.881      36.0127      18852.2
2.882       35.885      18854.2
2.883      35.7578      18856.3
2.884      35.6309      18858.3
2.885      35.5045      18860.3
2.886      35.3785      18862.3
2.887      35.2529      18864.3
2.888      35.1278      18866.3
2.889       35.003      18868.3
2.89      34.8787      18870.3
2.891      34.7548      18872.3
2.892      34.6313      18874.3
2.893      34.5082      18876.3
2.894      34.3855      18878.3
2.895      34.2633      18880.3
2.896      34.1414      18882.3
2.897        34.02      18884.3
2.898      33.8989      18886.2
2.899      33.7783      18888.2
2.9      33.6581      18890.2
2.901      33.5382      18892.2
2.902      33.4188      18894.1
2.903      33.2998      18896.1
2.904      33.1811        18898
2.905      33.0629        18900
2.906      32.9451      18901.9
2.907      32.8276      18903.9
2.908      32.7106      18905.8
2.909      32.5939      18907.8
2.91      32.4777      18909.7
2.911      32.3618      18911.7
2.912      32.2463      18913.6
2.913      32.1312      18915.5
2.914      32.0165      18917.5
2.915      31.9022      18919.4
2.916      31.7883      18921.3
2.917      31.6747      18923.2
2.918      31.5616      18925.1
2.919      31.4488      18927.1
2.92      31.3364        18929
2.921      31.2244      18930.9
2.922      31.1127      18932.8
2.923      31.0014      18934.7
2.924      30.8905      18936.6
2.925        30.78      18938.5
2.926      30.6699      18940.4
2.927      30.5601      18942.3
2.928      30.4507      18944.1
2.929      30.3417        18946
2.93       30.233      18947.9
2.931      30.1247      18949.8
2.932      30.0168      18951.7
2.933      29.9092      18953.5
2.934       29.802      18955.4
2.935      29.6952      18957.3
2.936      29.5887      18959.1
2.937      29.4826        18961
2.938      29.3768      18962.8
2.939      29.2714      18964.7
2.94      29.1664      18966.5
2.941      29.0617      18968.4
2.942      28.9573      18970.2
2.943      28.8534      18972.1
2.944      28.7497      18973.9
2.945      28.6465      18975.8
2.946      28.5435      18977.6
2.947       28.441      18979.4
2.948      28.3388      18981.2
2.949      28.2369      18983.1
2.95      28.1354      18984.9
2.951      28.0342      18986.7
2.952      27.9333      18988.5
2.953      27.8328      18990.3
2.954      27.7327      18992.2
2.955      27.6329        18994
2.956      27.5334      18995.8
2.957      27.4343      18997.6
2.958      27.3355      18999.4
2.959       27.237      19001.2
2.96      27.1389        19003
2.961      27.0411      19004.7
2.962      26.9437      19006.5
2.963      26.8465      19008.3
2.964      26.7498      19010.1
2.965      26.6533      19011.9
2.966      26.5572      19013.7
2.967      26.4614      19015.4
2.968      26.3659      19017.2
2.969      26.2708        19019
2.97      26.1759      19020.7
2.971      26.0814      19022.5
2.972      25.9873      19024.2
2.973      25.8934        19026
2.974      25.7999      19027.8
2.975      25.7067      19029.5
2.976      25.6138      19031.3
2.977      25.5212        19033
2.978       25.429      19034.7
2.979      25.3371      19036.5
2.98      25.2454      19038.2
2.981      25.1541      19039.9
2.982      25.0631      19041.7
2.983      24.9725      19043.4
2.984      24.8821      19045.1
2.985      24.7921      19046.9
2.986      24.7023      19048.6
2.987      24.6129      19050.3
2.988      24.5237        19052
2.989      24.4349      19053.7
2.99      24.3464      19055.4
2.991      24.2582      19057.1
2.992      24.1703      19058.8
2.993      24.0827      19060.5
2.994      23.9954      19062.2
2.995      23.9084      19063.9
2.996      23.8217      19065.6
2.997      23.7353      19067.3
2.998      23.6492        19069
2.999      23.5633      19070.7
  3      23.4778      19072.4
3.001      23.3926        19074
3.002      23.3077      19075.7
3.003      23.2231      19077.4
3.004      23.1387      19079.1
3.005      23.0547      19080.7
3.006      22.9709      19082.4
3.007      22.8875      19084.1
3.008      22.8043      19085.7
3.009      22.7214      19087.4
3.01      22.6388        19089
3.011      22.5565      19090.7
3.012      22.4744      19092.3
3.013      22.3927        19094
3.014      22.3112      19095.6
3.015        22.23      19097.2
3.016      22.1491      19098.9
3.017      22.0685      19100.5
3.018      21.9882      19102.2
3.019      21.9081      19103.8
3.02      21.8283      19105.4
3.021      21.7488        19107
3.022      21.6696      19108.7
3.023      21.5906      19110.3
